tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
87,39985.0,14.0,1.0,3.8137693495974982,5.0,0.0
88,39985.0,14.0,1.0,3.8522478528750024,5.0,0.0
89,39985.0,14.0,1.0,3.8906653083078524,5.0,0.0
90,39985.0,14.0,1.0,3.9289951136069408,5.0,0.0
91,39985.0,14.0,1.0,3.9672955135480135,5.0,0.0
92,39985.0,14.0,1.0,4.005498978472855,5.0,0.0
93,39985.0,14.0,1.0,4.043603123600666,5.0,0.0
94,39985.0,14.0,1.0,4.081701485317008,5.0,0.0
95,39985.0,14.0,1.0,4.119726863972132,5.0,0.0
96,39985.0,14.0,1.0,4.157693006544064,5.0,0.0
97,39985.0,14.0,1.0,4.195592122049471,5.0,0.0
98,39985.0,14.0,1.0,4.233441534626748,5.0,0.0
99,39985.0,14.0,1.0,4.271226284033818,5.0,0.0
100,39985.0,14.0,1.0,4.308947532029115,5.0,0.0
101,39985.0,14.0,1.0,4.346569913408631,5.0,0.0
102,39985.0,14.0,1.0,4.384135738467075,5.0,0.0
103,39985.0,14.0,1.0,4.421656298935642,5.0,0.0
104,39985.0,14.0,1.0,4.459119424280459,5.0,0.0
105,39985.0,14.0,1.0,4.4965375743963,5.0,0.0
106,39985.0,14.0,1.0,4.533893397741994,5.0,0.0
107,39985.0,14.0,1.0,4.571191651732243,5.0,0.0
108,39985.0,14.0,1.0,4.608389532497531,5.0,0.0
109,39985.0,14.0,1.0,4.645523969013684,5.0,0.0
110,39985.0,14.0,1.0,4.682633034802246,5.0,0.0
111,39985.0,14.0,1.0,4.7196642834632785,5.0,0.0
112,39985.0,14.0,1.0,4.756661617526874,5.0,0.0
113,39985.0,14.0,1.0,4.793548244870133,5.0,0.0
114,39985.0,14.0,1.0,4.83037888668967,5.0,0.0
115,39985.0,14.0,1.0,4.867155585554647,5.0,0.0
116,39985.0,14.0,1.0,4.903877675599084,5.0,0.0
117,39985.0,14.0,1.0,4.940528722081321,5.0,0.0
118,39985.0,14.0,1.0,4.977139495533314,5.0,0.0
119,39985.0,14.0,1.0,5.013668976763573,5.0,0.0
120,39985.0,14.0,1.0,5.050147571209082,5.0,0.0
121,39985.0,14.0,1.0,5.086551564156305,5.0,0.0
122,39985.0,14.0,1.0,5.122891983042169,5.0,0.0
123,39985.0,14.0,1.0,5.159193076327563,5.0,0.0
124,39985.0,14.0,1.0,5.195409066545261,5.0,0.0
125,39985.0,14.0,1.0,5.231587039717326,5.0,0.0
126,39985.0,14.0,1.0,5.2676693626852895,5.0,0.0
127,39985.0,14.0,1.0,5.303708994903237,5.0,0.0
128,39985.0,14.0,1.0,5.339689426180675,5.0,0.0
129,39985.0,14.0,1.0,5.375642736734547,5.0,0.0
130,39985.0,14.0,1.0,5.411510046622186,5.0,0.0
131,39985.0,14.0,1.0,5.447315277871681,5.0,0.0
132,39985.0,14.0,1.0,5.4830693017414305,5.0,0.0
133,39985.0,14.0,1.0,5.518739773202848,5.0,0.0
134,39985.0,14.0,1.0,5.554365816617489,5.0,0.0
135,39985.0,14.0,1.0,5.589954754852957,5.0,0.0
136,39985.0,14.0,1.0,5.6254416783144965,5.0,0.0
137,39985.0,14.0,1.0,5.660900357366459,5.0,0.0
138,39985.0,14.0,1.0,5.696271207943228,5.0,0.0
139,39985.0,13.0,2.0,5.731597755822063,5.0,0.0
140,39985.0,13.0,2.0,5.763652839495034,5.0,0.0
141,39985.0,13.0,2.0,5.795664260479425,5.0,0.0
142,39985.0,13.0,2.0,5.8276098966693715,5.0,0.0
143,39985.0,13.0,2.0,5.859480526076917,5.0,0.0
144,39985.0,13.0,2.0,5.891325175603298,5.0,0.0
145,39985.0,13.0,2.0,5.923151244530469,5.0,0.0
146,39985.0,13.0,2.0,5.954871772226551,5.0,0.0
147,39985.0,13.0,2.0,5.986576563220787,5.0,0.0
148,39985.0,13.0,2.0,6.018232941024939,5.0,0.0
149,39985.0,13.0,2.0,6.049813447536478,5.0,0.0
150,39985.0,13.0,2.0,6.081349214469898,5.0,0.0
151,39985.0,13.0,2.0,6.112824459852459,5.0,0.0
152,39985.0,13.0,2.0,6.144244198496772,5.0,0.0
153,39985.0,13.0,2.0,6.175641340639872,5.0,0.0
154,39985.0,13.0,2.0,6.206968237826941,5.0,0.0
155,39985.0,13.0,2.0,6.238258895862247,5.0,0.0
156,39985.0,13.0,2.0,6.269511069305377,5.0,0.0
157,39985.0,13.0,2.0,6.300659833137348,5.0,0.0
158,39985.0,13.0,2.0,6.331786548021499,5.0,0.0
159,39985.0,13.0,2.0,6.362866204768904,5.0,0.0
160,39985.0,13.0,2.0,6.393883832399527,5.0,0.0
161,39985.0,13.0,2.0,6.424856375911816,5.0,0.0
162,39985.0,13.0,2.0,6.455753762920181,5.0,0.0
163,39985.0,13.0,2.0,6.486609896783283,5.0,0.0
164,39985.0,13.0,2.0,6.517399982627385,5.0,0.0
165,39985.0,13.0,2.0,6.548159377447693,5.0,0.0
166,39985.0,13.0,2.0,6.578874760544875,5.0,0.0
167,39985.0,13.0,2.0,6.609528332118259,5.0,0.0
168,39985.0,13.0,2.0,6.640130972594951,5.0,0.0
169,39985.0,13.0,2.0,6.670719566381567,5.0,0.0
170,39985.0,13.0,2.0,6.701228145860451,5.0,0.0
171,39985.0,13.0,2.0,6.73168591584424,5.0,0.0
172,39985.0,13.0,2.0,6.762114344924431,5.0,0.0
173,39985.0,13.0,2.0,6.792454139476514,5.0,0.0
174,39985.0,13.0,2.0,6.822731087860565,5.0,0.0
175,39985.0,13.0,2.0,6.85298504969067,5.0,0.0
176,39985.0,13.0,2.0,6.883182275343989,5.0,0.0
177,39985.0,13.0,2.0,6.913297804201824,5.0,0.0
178,39985.0,13.0,2.0,6.94338520714209,5.0,0.0
179,39985.0,13.0,2.0,6.973402155227956,5.0,0.0
180,39985.0,13.0,2.0,7.003413914453838,5.0,0.0
181,39985.0,13.0,2.0,7.033369991183915,5.0,0.0
182,39985.0,13.0,2.0,7.063250322436704,5.0,0.0
183,39985.0,13.0,2.0,7.093119110117542,5.0,0.0
184,39985.0,13.0,2.0,7.122909704111296,5.0,0.0
185,39985.0,13.0,2.0,7.152635140023394,5.0,0.0
186,39985.0,13.0,2.0,7.1823420460259495,5.0,0.0
187,39985.0,13.0,2.0,7.211957402613998,5.0,0.0
188,39985.0,13.0,2.0,7.241541891205968,5.0,0.0
189,39985.0,13.0,2.0,7.271088248355993,5.0,0.0
190,39985.0,13.0,2.0,7.300589607911884,5.0,0.0
