tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
232,39979.0,18.0,3.0,12.023852014174041,0.0,0.0
233,39979.0,18.0,3.0,12.07073218131032,0.0,0.0
234,39979.0,18.0,3.0,12.117534058567458,0.0,0.0
235,39979.0,18.0,3.0,12.164257776689663,0.0,0.0
236,39979.0,18.0,3.0,12.21090346620248,0.0,0.0
237,39979.0,18.0,3.0,12.25747125741385,0.0,0.0
238,39979.0,18.0,3.0,12.30396128041415,0.0,0.0
239,39979.0,18.0,3.0,12.350373665075832,0.0,0.0
240,39979.0,18.0,3.0,12.396708541055213,0.0,0.0
241,39979.0,18.0,3.0,12.442966037791544,0.0,0.0
242,39979.0,18.0,3.0,12.489146284508413,0.0,0.0
243,39979.0,18.0,3.0,12.535249410213426,0.0,0.0
244,39979.0,18.0,3.0,12.581275543698407,0.0,0.0
245,39979.0,18.0,3.0,12.627224813540403,0.0,0.0
246,39979.0,18.0,3.0,12.673097348101702,0.0,0.0
247,39979.0,18.0,3.0,12.71889327553044,0.0,0.0
248,39979.0,18.0,3.0,12.764612723760244,0.0,0.0
249,39979.0,18.0,3.0,12.810255820511605,0.0,0.0
250,39979.0,18.0,3.0,12.85582269329136,0.0,0.0
251,39979.0,18.0,3.0,12.901313469393587,0.0,0.0
252,39979.0,18.0,3.0,12.946728275899524,0.0,0.0
253,39979.0,18.0,3.0,12.99206723967888,0.0,0.0
254,39979.0,18.0,3.0,13.037330487388637,0.0,0.0
255,39979.0,18.0,3.0,13.082518145474749,0.0,0.0
256,39979.0,18.0,3.0,13.12763034017178,0.0,0.0
257,39979.0,18.0,3.0,13.172667197503749,0.0,0.0
258,39978.0,19.0,3.0,13.217628843283897,0.0,0.0
259,39978.0,19.0,3.0,13.266235403115475,0.0,0.0
260,39978.0,19.0,3.0,13.314760789992375,0.0,0.0
261,39978.0,19.0,3.0,13.363205139473099,0.0,0.0
262,39978.0,19.0,3.0,13.411568586890176,0.0,0.0
263,39978.0,19.0,3.0,13.459851267350041,0.0,0.0
264,39978.0,19.0,3.0,13.508053315733745,0.0,0.0
265,39978.0,19.0,3.0,13.556174866696338,0.0,0.0
266,39978.0,19.0,3.0,13.604216054668834,0.0,0.0
267,39978.0,19.0,3.0,13.652177013857635,0.0,0.0
268,39978.0,19.0,3.0,13.700057878244467,0.0,0.0
269,39978.0,18.0,4.0,13.747858781587802,0.0,0.0
270,39978.0,18.0,4.0,13.791859857422436,0.0,0.0
271,39978.0,18.0,4.0,13.835787451460899,0.0,0.0
272,39978.0,18.0,4.0,13.879641686416772,0.0,0.0
273,39978.0,18.0,4.0,13.923422684800299,0.0,0.0
274,39978.0,18.0,4.0,13.967130568916811,0.0,0.0
275,39978.0,18.0,4.0,14.0107654608667,0.0,0.0
276,39978.0,18.0,4.0,14.054327482547034,0.0,0.0
277,39978.0,18.0,4.0,14.097816755651104,0.0,0.0
278,39978.0,18.0,4.0,14.14123340166934,0.0,0.0
279,39978.0,18.0,4.0,14.184577541888432,0.0,0.0
280,39978.0,18.0,4.0,14.227849297393561,0.0,0.0
281,39978.0,18.0,4.0,14.271048789066993,0.0,0.0
282,39978.0,18.0,4.0,14.314176137589145,0.0,0.0
283,39978.0,18.0,4.0,14.357231463439252,0.0,0.0
284,39978.0,18.0,4.0,14.400214886895448,0.0,0.0
285,39978.0,18.0,4.0,14.44312652803443,0.0,0.0
286,39978.0,18.0,4.0,14.485966506732483,0.0,0.0
287,39978.0,18.0,4.0,14.528734942666224,0.0,0.0
288,39978.0,18.0,4.0,14.571431955311928,0.0,0.0
289,39978.0,18.0,4.0,14.61405766394664,0.0,0.0
290,39978.0,18.0,4.0,14.656612187647974,0.0,0.0
291,39978.0,18.0,4.0,14.699095645294584,0.0,0.0
292,39978.0,18.0,4.0,14.741508155566816,0.0,0.0
293,39978.0,18.0,4.0,14.783849836946954,0.0,0.0
294,39978.0,18.0,4.0,14.826120807719477,0.0,0.0
295,39977.0,19.0,4.0,14.8683211859703,0.0,0.0
296,39977.0,19.0,4.0,14.914171089589846,0.0,0.0
297,39977.0,19.0,4.0,14.959944423870303,0.0,0.0
298,39977.0,19.0,4.0,15.00564131668234,0.0,0.0
299,39977.0,19.0,4.0,15.051261895683666,0.0,0.0
300,39977.0,19.0,4.0,15.096806288317747,0.0,0.0
301,39977.0,19.0,4.0,15.142274621816393,0.0,0.0
302,39977.0,19.0,4.0,15.18766702319776,0.0,0.0
303,39977.0,19.0,4.0,15.232983619269097,0.0,0.0
304,39977.0,19.0,4.0,15.278224536625,0.0,0.0
